Day,Lähto,Rata_Numero,arvo1,arvo2,arvo3,Voitto
3/25/2021,5,11,"0,93","0,67","0,84", 
3/25/2021,5,12,"0,00","0,00","0,00", 
3/25/2021,5,13,"0,00","0,00","0,00", 
3/25/2021,5,14,"0,00","0,00","0,00", 
3/25/2021,5,15,"0,00","0,00","0,00", 
3/25/2021,5,16,"0,00","0,00","0,00", 
3/31/2021,1,1,"0,71","0,26","0,64", 
3/31/2021,1,2,"0,77","0,31","0,70", 
3/31/2021,1,3,"0,68","0,29","0,78", 
3/31/2021,1,4,"0,22","0,25","0,52", 
3/31/2021,1,5,"0,99","0,54","0,85", 
3/31/2021,1,6,"0,64","0,29","0,86", 
3/31/2021,1,7,"0,69","0,40","0,79",1
3/31/2021,1,8,"0,19","0,13","0,69", 
3/31/2021,1,9,"0,00","0,00","0,00", 
3/31/2021,1,10,"0,00","0,00","0,00", 
3/31/2021,1,11,"0,00","0,00","0,00", 
3/31/2021,1,12,"0,00","0,00","0,00", 
3/31/2021,1,13,"0,00","0,00","0,00", 
3/31/2021,1,14,"0,00","0,00","0,00", 
3/31/2021,1,15,"0,00","0,00","0,00", 
3/31/2021,1,16,"0,00","0,00","0,00", 
3/31/2021,2,1,"0,83","0,63","0,67", 
3/31/2021,2,2,"0,25","0,19","0,53", 
3/31/2021,2,3,"0,25","0,29","0,50", 
3/31/2021,2,4,"0,48","0,14","0,50", 
3/31/2021,2,5,"0,09","0,03","0,44", 
3/31/2021,2,6,"0,56","0,17","0,75", 
3/31/2021,2,7,"0,07","0,05","0,48", 
3/31/2021,2,8,"0,58","0,23","0,84", 
3/31/2021,2,9,"0,00","0,00","0,00", 
3/31/2021,2,10,"0,92","0,60","0,89", 
3/31/2021,2,11,"0,63","0,24","0,75", 
3/31/2021,2,12,"0,00","0,00","0,00", 
3/31/2021,2,13,"0,14","0,24","0,50",1
3/31/2021,2,14,"0,63","0,22","0,65", 
3/31/2021,2,15,"0,00","0,00","0,00", 
3/31/2021,2,16,"0,00","0,00","0,00", 
3/31/2021,3,1,"0,55","0,19","0,59", 
3/31/2021,3,2,"1,12","0,66","0,86", 
3/31/2021,3,3,"0,57","0,29","0,54", 
3/31/2021,3,4,"0,00","0,00","0,00", 
3/31/2021,3,5,"0,55","0,31","0,65",1
3/31/2021,3,6,"0,00","0,00","0,00", 
3/31/2021,3,7,"0,48","0,20","0,70", 
3/31/2021,3,8,"0,00","0,00","0,00", 
3/31/2021,3,9,"0,18","0,15","0,55", 
3/31/2021,3,10,"0,44","0,19","0,74", 
3/31/2021,3,11,"0,00","0,00","0,00", 
3/31/2021,3,12,"0,00","0,00","0,00", 
3/31/2021,3,13,"0,00","0,00","0,00", 
3/31/2021,3,14,"0,00","0,00","0,00", 
3/31/2021,3,15,"0,00","0,00","0,00", 
3/31/2021,3,16,"0,00","0,00","0,00", 
3/31/2021,4,1,"0,24","0,15","0,59", 
3/31/2021,4,2,"0,76","0,24","0,68", 
3/31/2021,4,3,"0,00","0,00","0,00", 
3/31/2021,4,4,"1,01","0,42","0,85",1
3/31/2021,4,5,"0,00","0,00","0,00", 
3/31/2021,4,6,"0,00","0,00","0,00", 
3/31/2021,4,7,"0,49","0,27","0,63", 
3/31/2021,4,8,"0,19","0,13","0,59", 
3/31/2021,4,9,"0,64","0,25","0,66", 
3/31/2021,4,10,"0,00","0,00","0,00", 
3/31/2021,4,11,"0,68","0,30","0,68", 
3/31/2021,4,12,"0,00","0,00","0,00", 
3/31/2021,4,13,"0,69","0,34","0,68", 
3/31/2021,4,14,"0,00","0,00","0,00", 
3/31/2021,4,15,"0,00","0,00","0,00", 
3/31/2021,4,16,"0,00","0,00","0,00", 
4/7/2021,1,1,"0,71","0,63","0,67", 
4/7/2021,1,2,"0,25","0,13","0,44", 
4/7/2021,1,3,"0,66","0,57","0,75", 
4/7/2021,1,4,"0,49","0,37","0,64", 
4/7/2021,1,5,"0,09","0,00","0,30", 
4/7/2021,1,6,"1,09","1,29","1,27",1
4/7/2021,1,7,"0,00","0,00","0,00", 
4/7/2021,1,8,"0,00","0,00","0,00", 
4/7/2021,1,9,"0,00","0,00","0,00", 
4/7/2021,1,10,"0,00","0,00","0,00", 
4/7/2021,1,11,"0,57","0,14","0,74", 
4/7/2021,1,12,"0,00","0,00","0,00", 
4/7/2021,1,13,"0,00","0,00","0,00", 
4/7/2021,1,14,"0,00","0,00","0,00", 
4/7/2021,1,15,"0,00","0,00","0,00", 
4/7/2021,1,16,"0,00","0,00","0,00", 
4/7/2021,2,1,"0,72","0,61","0,73", 
4/7/2021,2,2,"0,25","0,13","0,44", 
4/7/2021,2,3,"0,61","0,65","0,59", 
4/7/2021,2,4,"1,07","1,25","1,08",1
4/7/2021,2,5,"0,22","0,13","0,42", 
4/7/2021,2,6,"0,55","0,58","0,73", 
4/7/2021,2,7,"0,51","0,13","0,77", 
4/7/2021,2,8,"0,47","0,13","0,75", 
4/7/2021,2,9,"0,18","0,13","0,68", 
4/7/2021,2,10,"0,37","0,00","0,57", 
4/7/2021,2,11,"0,09","0,00","0,56", 
4/7/2021,2,12,"0,57","0,74","0,71", 
4/7/2021,2,13,"0,00","0,00","0,00", 
4/7/2021,2,14,"0,00","0,00","0,00", 
4/7/2021,2,15,"0,00","0,00","0,00", 
4/7/2021,2,16,"0,00","0,00","0,00", 
4/7/2021,3,1,"0,24","0,13","0,45", 
4/7/2021,3,2,"0,25","0,13","0,47", 
4/7/2021,3,3,"0,00","0,00","0,00", 
4/7/2021,3,4,"1,07","1,22","1,15", 
4/7/2021,3,5,"0,50","0,13","0,51", 
4/7/2021,3,6,"0,20","0,13","0,74", 
4/7/2021,3,7,"0,22","0,15","0,60", 
4/7/2021,3,8,"0,00","0,00","0,00", 
4/7/2021,3,9,"0,00","0,00","0,00", 
4/7/2021,3,10,"0,98","1,21","0,99",1
4/7/2021,3,11,"0,00","0,00","0,00", 
4/7/2021,3,12,"0,48","0,15","0,81", 
4/7/2021,3,13,"0,00","0,00","0,00", 
4/7/2021,3,14,"0,00","0,00","0,00", 
4/7/2021,3,15,"0,00","0,00","0,00", 
4/7/2021,3,16,"0,00","0,00","0,00", 
4/7/2021,4,1,"0,69","0,63","0,61", 
4/7/2021,4,2,"1,13","1,21","1,06",1
4/7/2021,4,3,"0,62","0,55","0,60", 
4/7/2021,4,4,"0,22","0,00","0,43", 
4/7/2021,4,5,"0,24","0,15","0,49", 
4/7/2021,4,6,"0,50","0,46","0,68", 
4/7/2021,4,7,"0,19","0,13","0,58", 
4/7/2021,4,8,"0,28","0,68","0,94", 
4/7/2021,4,9,"0,00","0,00","0,00", 
4/7/2021,4,10,"0,45","0,13","0,53", 
4/7/2021,4,11,"0,18","0,13","0,48", 
4/7/2021,4,12,"0,00","0,00","0,00", 
4/7/2021,4,13,"0,00","0,00","0,00", 
4/7/2021,4,14,"0,00","0,00","0,00", 
4/7/2021,4,15,"0,00","0,00","0,00", 
4/7/2021,4,16,"0,00","0,00","0,00", 
